id,name,created_at,updated_at,company_id
1935,Ipari víz (6575-600227),2017-02-20 18:31:13.216223,2017-02-20 18:31:13.216223,
1936,Kutató - új kategóriák és érzékelés (6575-600214),2017-02-20 18:31:13.540256,2017-02-20 18:31:13.540256,
1937,Üdülok (6575-600191),2017-02-20 18:31:13.862288,2017-02-20 18:31:13.862288,
1938,Nyersolaj raktár (6575-600222),2017-02-20 18:31:14.197321,2017-02-20 18:31:14.197321,
1939,No Cost Center (NO_COSTCENTER),2017-02-20 18:31:14.524354,2017-02-20 18:31:14.524354,
1940,Lecitin (6575-600241),2017-02-20 18:31:14.852387,2017-02-20 18:31:14.852387,
1941,No Cost Center (NO_COSTCENTER),2017-02-20 18:31:15.176419,2017-02-20 18:31:15.176419,
1942,,2017-02-20 18:31:15.502452,2017-02-20 18:31:15.502452,
1943,,2017-02-20 18:31:15.826484,2017-02-20 18:31:15.826484,
1944,,2017-02-20 18:31:16.176519,2017-02-20 18:31:16.176519,
1945,DOEP Procurement Dpt (7600-600556-86239458),2017-02-20 18:31:16.503552,2017-02-20 18:31:16.503552,
1946,DOEP Maint. (exc direct costs) (7600-600559-86239458),2017-02-20 18:31:16.822584,2017-02-20 18:31:16.822584,
1947,DOEP Management (7600-600541-86239458),2017-02-20 18:31:17.140616,2017-02-20 18:31:17.140616,
1948,DOEP Canteen (7600-600548-86239458),2017-02-20 18:31:17.463648,2017-02-20 18:31:17.463648,
1949,DOEP Seed Silos (7600-600528-86239458),2017-02-20 18:31:17.790681,2017-02-20 18:31:17.790681,
1950,DOEP Technical Office (7600-600534-86239458),2017-02-20 18:31:18.122714,2017-02-20 18:31:18.122714,
1951,DOEP Automation Department (7600-601363),2017-02-20 18:31:18.766778,2017-02-20 18:31:18.766778,
1952,DOEP IT (7600-600540-86239458),2017-02-20 18:31:19.457847,2017-02-20 18:31:19.457847,
1953,DOEP Accounting&Reporting Dpt (7600-600539-86239458),2017-02-20 18:31:19.789881,2017-02-20 18:31:19.789881,
1954,DOEP Human Resources (7600-600552-86239458),2017-02-20 18:31:20.120914,2017-02-20 18:31:20.120914,
1955,DOEP Laboratory (quality of FG) (7600-600543-86239458),2017-02-20 18:31:20.542956,2017-02-20 18:31:20.542956,
1956,DOEP Crude Oils Storage (7600-600524-86239458),2017-02-20 18:31:20.908992,2017-02-20 18:31:20.908992,
1957,DOEP Safety (7600-600563-86239458),2017-02-20 18:31:21.244026,2017-02-20 18:31:21.244026,
1958,DOEP Legal Dpt (7600-600554-86239458),2017-02-20 18:31:21.58606,2017-02-20 18:31:21.58606,
1959,DOEP Safety Bunge (7600-600564-86239458),2017-02-20 18:31:21.923094,2017-02-20 18:31:21.923094,
1960,DOEP Quality Assurance (7600-600557-86239458),2017-02-20 18:31:22.248126,2017-02-20 18:31:22.248126,
1961,DOEP Security (7600-600545-86239458),2017-02-20 18:31:22.58416,2017-02-20 18:31:22.58416,
1962,DOEP Packaging (7600-600532-86239458),2017-02-20 18:31:22.915193,2017-02-20 18:31:22.915193,
1963,DOEP Railway (7600-600546-86239458),2017-02-20 18:31:23.250227,2017-02-20 18:31:23.250227,
1964,DOEP Preparation - Pressing (7600-600527-86239458),2017-02-20 18:31:23.58326,2017-02-20 18:31:23.58326,
1965,DOEP Lab (check incoming goods) (7600-600544-86239458),2017-02-20 18:31:23.902292,2017-02-20 18:31:23.902292,
1966,DOEP Plant Administration (7600-600561-86239458),2017-02-20 18:31:24.250327,2017-02-20 18:31:24.250327,
1967,DOEP Refining (7600-600530-86239458),2017-02-20 18:31:24.58336,2017-02-20 18:31:24.58336,
1968,DOEP Medical (7600-600555-86239458),2017-02-20 18:31:24.906392,2017-02-20 18:31:24.906392,
1969,DOEP Housing & Communal (7600-600551-86239458),2017-02-20 18:31:25.227424,2017-02-20 18:31:25.227424,
1970,DOEP Vehicle Dpt (7600-600562-86239458),2017-02-20 18:31:25.563458,2017-02-20 18:31:25.563458,
1971,DOEP Steam (7600-600536-86239458),2017-02-20 18:31:25.897491,2017-02-20 18:31:25.897491,
1972,DOEP Electricity (7600-600535-86239458),2017-02-20 18:31:26.230525,2017-02-20 18:31:26.230525,
1973,DOEP Social (7600-600558-86239458),2017-02-20 18:31:26.576559,2017-02-20 18:31:26.576559,
1974,DOEP Logistics/Customer Service (7600-600538-86239458),2017-02-20 18:31:26.927594,2017-02-20 18:31:26.927594,
1975,China Cost Centre (CHN_CHN),2017-02-20 18:31:27.305632,2017-02-20 18:31:27.305632,
1976,500423,2017-02-20 18:31:27.643666,2017-02-20 18:31:27.643666,
1977,500427,2017-02-20 18:31:27.9887,2017-02-20 18:31:27.9887,
1978,500429,2017-02-20 18:31:28.312733,2017-02-20 18:31:28.312733,
1979,503032,2017-02-20 18:31:28.641766,2017-02-20 18:31:28.641766,
1980,500424,2017-02-20 18:31:28.976799,2017-02-20 18:31:28.976799,
1981,500428,2017-02-20 18:31:29.308832,2017-02-20 18:31:29.308832,
1982,Elevatortrade Plant Utilities (7606-600711),2017-02-20 18:31:29.972899,2017-02-20 18:31:29.972899,
1983,ETSC Management (7612-600995),2017-02-20 18:31:30.616963,2017-02-20 18:31:30.616963,
1984,ETSC Human Resources (7612-601336),2017-02-20 18:31:31.268028,2017-02-20 18:31:31.268028,
2492,230625,2017-02-20 18:34:20.420942,2017-02-20 18:34:20.420942,
1985,ETSC Technical Office (7612-601282),2017-02-20 18:31:31.58706,2017-02-20 18:31:31.58706,
1986,ETSC Finance (7612-601078),2017-02-20 18:31:31.915093,2017-02-20 18:31:31.915093,
1987,ETSC Procurement (7612-601004),2017-02-20 18:31:32.236125,2017-02-20 18:31:32.236125,
1988,ETSC Laboratory (7612-601080),2017-02-20 18:31:32.560157,2017-02-20 18:31:32.560157,
1989,ETSC Maintenance (7612-601079),2017-02-20 18:31:32.88619,2017-02-20 18:31:32.88619,
1990,ETSC Material Warehouse (7612-601081),2017-02-20 18:31:33.216223,2017-02-20 18:31:33.216223,
1991,ETSC Safety (7612-600994),2017-02-20 18:31:33.543256,2017-02-20 18:31:33.543256,
1992,ETSC Extraction (7612-601249),2017-02-20 18:31:33.868288,2017-02-20 18:31:33.868288,
1993,ETSC Product Handling Department (7612-601327),2017-02-20 18:31:34.193321,2017-02-20 18:31:34.193321,
1994,ETSC Plant Management (7612-601248),2017-02-20 18:31:34.531355,2017-02-20 18:31:34.531355,
1995,ETSC Security (7612-601082),2017-02-20 18:31:34.861388,2017-02-20 18:31:34.861388,
1996,ETSC Social (7612-364),2017-02-20 18:31:35.199421,2017-02-20 18:31:35.199421,
1997,ETSC Oil Transshipment (7612-600993),2017-02-20 18:31:35.533455,2017-02-20 18:31:35.533455,
1998,ETSC Steam (7612-601332),2017-02-20 18:31:35.88449,2017-02-20 18:31:35.88449,
1999,SNG-FExecution (3250-502428),2017-02-20 18:31:36.209522,2017-02-20 18:31:36.209522,
2000,,2017-02-20 18:31:36.533555,2017-02-20 18:31:36.533555,
2001,Greentour Finance (7607-600761),2017-02-20 18:31:36.867588,2017-02-20 18:31:36.867588,
2002,Greentour Technical Dpt (7607-600760),2017-02-20 18:31:37.18762,2017-02-20 18:31:37.18762,
2003,Greentour Quality Assurance (7607-600758),2017-02-20 18:31:37.512653,2017-02-20 18:31:37.512653,
2004,Greentour Logistic (7607-600713),2017-02-20 18:31:37.832685,2017-02-20 18:31:37.832685,
2005,Greentour Human Resources (7607-600762),2017-02-20 18:31:38.157717,2017-02-20 18:31:38.157717,
2006,Greentour Safety (7607-600714),2017-02-20 18:31:38.48375,2017-02-20 18:31:38.48375,
2007,Greentour Legal (7607-600764),2017-02-20 18:31:38.809782,2017-02-20 18:31:38.809782,
2008,Greentour IT (7607-600763),2017-02-20 18:31:39.145816,2017-02-20 18:31:39.145816,
2009,Greentour Management (7607-600715),2017-02-20 18:31:39.478849,2017-02-20 18:31:39.478849,
2010,Greentour Security (7607-600759),2017-02-20 18:31:39.817883,2017-02-20 18:31:39.817883,
2011,Greentour Social (7607-600797),2017-02-20 18:31:40.140915,2017-02-20 18:31:40.140915,
2012,Greentour Vehicle (7607-600798),2017-02-20 18:31:40.48795,2017-02-20 18:31:40.48795,
2013,Greentrans Plant Administration (7611-600991),2017-02-20 18:31:40.871989,2017-02-20 18:31:40.871989,
2014,503175,2017-02-20 18:31:41.204022,2017-02-20 18:31:41.204022,
2015,503235,2017-02-20 18:31:41.529054,2017-02-20 18:31:41.529054,
2016,CM002 (1602_CM002),2017-02-20 18:31:41.859087,2017-02-20 18:31:41.859087,
2017,No Cost Center (NO_COSTCENTER),2017-02-20 18:31:42.18912,2017-02-20 18:31:42.18912,
2018,Khimtrans Logistic (7608-600717),2017-02-20 18:31:42.532155,2017-02-20 18:31:42.532155,
2019,Khimtrans Technical Dpt (7608-600768),2017-02-20 18:31:42.894191,2017-02-20 18:31:42.894191,
2020,Khimtrans Management (7608-600719),2017-02-20 18:31:43.228224,2017-02-20 18:31:43.228224,
2021,Khimtrans Finance (7608-600769),2017-02-20 18:31:43.563258,2017-02-20 18:31:43.563258,
2022,,2017-02-20 18:31:43.88929,2017-02-20 18:31:43.88929,
2023,600251,2017-02-20 18:31:44.210322,2017-02-20 18:31:44.210322,
2024,No Cost Center (NO_COSTCENTER),2017-02-20 18:31:44.546356,2017-02-20 18:31:44.546356,
2025,Facilities&Serv d (7225-600340),2017-02-20 18:31:44.874389,2017-02-20 18:31:44.874389,
2026,AGRI-Research (7225-600360),2017-02-20 18:31:45.204422,2017-02-20 18:31:45.204422,
2027,FG-WH Vor (7225-600405),2017-02-20 18:31:45.541455,2017-02-20 18:31:45.541455,
2028,Sales dep.-Key Ac (7225-600337),2017-02-20 18:31:45.871488,2017-02-20 18:31:45.871488,
2029,Finance & Account (7225-600364),2017-02-20 18:31:46.19152,2017-02-20 18:31:46.19152,
2030,Agri div Novoros (7225-600376),2017-02-20 18:31:46.511552,2017-02-20 18:31:46.511552,
2031,Fin & Acc dep Vor (7225-600416),2017-02-20 18:31:46.841585,2017-02-20 18:31:46.841585,
2032,Lab (FG Quality) (7225-600406),2017-02-20 18:31:47.196621,2017-02-20 18:31:47.196621,
2033,Agri div Rost on (7225-600374),2017-02-20 18:31:47.513653,2017-02-20 18:31:47.513653,
2034,Bottl Vor (7225-600398),2017-02-20 18:31:47.831684,2017-02-20 18:31:47.831684,
2035,AGRI-Traders (7225-600358),2017-02-20 18:31:48.171718,2017-02-20 18:31:48.171718,
2036,Agri div Stavrop (7225-600378),2017-02-20 18:31:48.512753,2017-02-20 18:31:48.512753,
2037,Quality Assurance (7225-600412),2017-02-20 18:31:48.832785,2017-02-20 18:31:48.832785,
2038,Purchasing dep Vo (7225-600394),2017-02-20 18:31:49.151816,2017-02-20 18:31:49.151816,
2039,PG Security Vor (7225-600392),2017-02-20 18:31:49.474849,2017-02-20 18:31:49.474849,
2040,Water  treat.Vor (7225-600401),2017-02-20 18:31:49.816883,2017-02-20 18:31:49.816883,
2041,Maintenance Vor (7225-600413),2017-02-20 18:31:50.148916,2017-02-20 18:31:50.148916,
2042,Planning dep Vor (7225-600408),2017-02-20 18:31:50.480949,2017-02-20 18:31:50.480949,
2043,Reg sal div South (7225-600333),2017-02-20 18:31:50.808982,2017-02-20 18:31:50.808982,
2044,HR dep Vor (7225-600409),2017-02-20 18:31:51.139015,2017-02-20 18:31:51.139015,
2045,Seeds-Prod handl. (7225-600391),2017-02-20 18:31:51.464048,2017-02-20 18:31:51.464048,
2046,Customer services (7225-600345),2017-02-20 18:31:51.78808,2017-02-20 18:31:51.78808,
2047,Reg sal div Ural (7225-600334),2017-02-20 18:31:52.118113,2017-02-20 18:31:52.118113,
2048,Electricity Vor (7225-600399),2017-02-20 18:31:52.448146,2017-02-20 18:31:52.448146,
2049,Plant Management (7225-600403),2017-02-20 18:31:52.769178,2017-02-20 18:31:52.769178,
2050,Shift/Prod AG Vor (7225-600397),2017-02-20 18:31:53.08921,2017-02-20 18:31:53.08921,
2051,Legal dep Vor (7225-600410),2017-02-20 18:31:53.408242,2017-02-20 18:31:53.408242,
2052,Lab (Seeds QC) Vo (7225-600407),2017-02-20 18:31:53.753277,2017-02-20 18:31:53.753277,
2053,Logistics Voronez (7225-600380),2017-02-20 18:31:54.082309,2017-02-20 18:31:54.082309,
2054,Refin Vor (7225-600396),2017-02-20 18:31:54.409342,2017-02-20 18:31:54.409342,
2055,IT dep Vor (7225-600402),2017-02-20 18:31:54.727374,2017-02-20 18:31:54.727374,
2056,Hulls granulation (7225-600417),2017-02-20 18:31:55.063408,2017-02-20 18:31:55.063408,
2057,Legal department (7225-600355),2017-02-20 18:31:55.38444,2017-02-20 18:31:55.38444,
2058,Agri div Volgogr (7225-600377),2017-02-20 18:31:55.717473,2017-02-20 18:31:55.717473,
2059,Reg sal div Mosco (7225-600330),2017-02-20 18:31:56.042505,2017-02-20 18:31:56.042505,
2060,Agri div Voronezh (7225-600371),2017-02-20 18:31:56.368538,2017-02-20 18:31:56.368538,
2061,Marketing departm (7225-600338),2017-02-20 18:31:56.708572,2017-02-20 18:31:56.708572,
2062,No Cost Center (NO_COSTCENTER),2017-02-20 18:31:57.028604,2017-02-20 18:31:57.028604,
2063,Reg sal div CIS M (7225-600336),2017-02-20 18:31:57.397641,2017-02-20 18:31:57.397641,
2064,Sales department (7225-600339),2017-02-20 18:31:57.724674,2017-02-20 18:31:57.724674,
2065,Shift/Prod Food V (7225-600346),2017-02-20 18:31:58.045706,2017-02-20 18:31:58.045706,
2066,Logistic dep HQ (7225-600372),2017-02-20 18:31:58.396741,2017-02-20 18:31:58.396741,
2067,Reg sal div Eysk (7225-600375),2017-02-20 18:31:59.157817,2017-02-20 18:31:59.157817,
2068,Agri div Saratov (7225-600379),2017-02-20 18:31:59.572858,2017-02-20 18:31:59.572858,
2069,Boiler House Vor (7225-600400),2017-02-20 18:32:00.109912,2017-02-20 18:32:00.109912,
2070,Plant admin dep V (7225-600415),2017-02-20 18:32:00.469948,2017-02-20 18:32:00.469948,
2071,Reg sal div N-Wes (7225-600332),2017-02-20 18:32:00.833985,2017-02-20 18:32:00.833985,
2072,IT department (7225-600343),2017-02-20 18:32:01.168018,2017-02-20 18:32:01.168018,
2073,Reg sal div Siber (7225-600335),2017-02-20 18:32:01.499051,2017-02-20 18:32:01.499051,
2074,Logistic dep HQ-A (7225-600357),2017-02-20 18:32:01.840085,2017-02-20 18:32:01.840085,
2075,Trade struct.fin. (7225-600354),2017-02-20 18:32:02.164118,2017-02-20 18:32:02.164118,
2076,Elisabeth Project (7225-600342),2017-02-20 18:32:02.48815,2017-02-20 18:32:02.48815,
2077,HR department (7225-600353),2017-02-20 18:32:02.810182,2017-02-20 18:32:02.810182,
2078,Safety&Security V (7225-600414),2017-02-20 18:32:03.136215,2017-02-20 18:32:03.136215,
2079,Purchasing Dep (7225-600348),2017-02-20 18:32:03.460247,2017-02-20 18:32:03.460247,
2080,General managt (7225-600344),2017-02-20 18:32:03.78528,2017-02-20 18:32:03.78528,
2081,Extract Vor (7225-600386),2017-02-20 18:32:04.111312,2017-02-20 18:32:04.111312,
2082,AGRI-Business Adm (7225-600349),2017-02-20 18:32:04.450346,2017-02-20 18:32:04.450346,
2083,press.Vor (7225-600390),2017-02-20 18:32:04.770378,2017-02-20 18:32:04.770378,
2084,,2017-02-20 18:32:05.420443,2017-02-20 18:32:05.420443,
2085,No Cost Center (NO_COSTCENTER),2017-02-20 18:32:05.749476,2017-02-20 18:32:05.749476,
2086,503237,2017-02-20 18:32:06.09051,2017-02-20 18:32:06.09051,
2087,AA8,2017-02-20 18:32:06.421543,2017-02-20 18:32:06.421543,
2088,ASS11,2017-02-20 18:32:06.745576,2017-02-20 18:32:06.745576,
2089,PSS6,2017-02-20 18:32:07.104612,2017-02-20 18:32:07.104612,
2090,ASS6,2017-02-20 18:32:07.433644,2017-02-20 18:32:07.433644,
2091,ASS12,2017-02-20 18:32:07.766678,2017-02-20 18:32:07.766678,
2092,ASS2,2017-02-20 18:32:08.09371,2017-02-20 18:32:08.09371,
2093,ASS8,2017-02-20 18:32:08.409742,2017-02-20 18:32:08.409742,
2094,ASS13,2017-02-20 18:32:08.742775,2017-02-20 18:32:08.742775,
2095,,2017-02-20 18:32:09.059807,2017-02-20 18:32:09.059807,
2096,AA7,2017-02-20 18:32:09.379839,2017-02-20 18:32:09.379839,
2097,503175,2017-02-20 18:32:09.731874,2017-02-20 18:32:09.731874,
2098,,2017-02-20 18:32:10.060907,2017-02-20 18:32:10.060907,
2099,Laboratory (6577-400),2017-02-20 18:32:10.383939,2017-02-20 18:32:10.383939,
2100,HQ Tatabanya (6577-300),2017-02-20 18:32:10.708972,2017-02-20 18:32:10.708972,
2101,Maintenance (6577-120),2017-02-20 18:32:11.037005,2017-02-20 18:32:11.037005,
2102,No Cost Center (NO_COSTCENTER),2017-02-20 18:32:11.364037,2017-02-20 18:32:11.364037,
2103,Production (6577-100),2017-02-20 18:32:11.696071,2017-02-20 18:32:11.696071,
2104,Production assistency (6577-140),2017-02-20 18:32:12.015103,2017-02-20 18:32:12.015103,
2105,No Cost Center (NO_COSTCENTER),2017-02-20 18:32:12.340135,2017-02-20 18:32:12.340135,
2106,BIO - Transesterification (7182-600923),2017-02-20 18:32:12.668168,2017-02-20 18:32:12.668168,
2107,BIO - Laboratory & QA (7182-600937),2017-02-20 18:32:12.9942,2017-02-20 18:32:12.9942,
2108,BIO - Railway (7182-600933),2017-02-20 18:32:13.318233,2017-02-20 18:32:13.318233,
2109,BIO - Maintenance BIO (7182-600928),2017-02-20 18:32:13.644265,2017-02-20 18:32:13.644265,
2110,BIO - Waste Water Treatment (7182-600935),2017-02-20 18:32:13.978299,2017-02-20 18:32:13.978299,
2111,BIO - Safety & Security (7182-600936),2017-02-20 18:32:14.303331,2017-02-20 18:32:14.303331,
2112,BIO - G&A Local (7182-600920),2017-02-20 18:32:14.625364,2017-02-20 18:32:14.625364,
2113,BIO - Refining (7182-600922),2017-02-20 18:32:14.946396,2017-02-20 18:32:14.946396,
2114,BIO - Industrial General BIO (7182-600940),2017-02-20 18:32:15.29143,2017-02-20 18:32:15.29143,
2115,BIO - Energy Steam (7182-600925),2017-02-20 18:32:15.619463,2017-02-20 18:32:15.619463,
2116,BIO - Energy Electricity (7182-600927),2017-02-20 18:32:15.951496,2017-02-20 18:32:15.951496,
2117,,2017-02-20 18:32:16.269528,2017-02-20 18:32:16.269528,
2118,PEX -  Maintenance PEX (7181-600905),2017-02-20 18:32:16.595561,2017-02-20 18:32:16.595561,
2119,PEX -  G&A Local (7181-600894),2017-02-20 18:32:16.922593,2017-02-20 18:32:16.922593,
2120,PEX -  Safety & Security (7181-600914),2017-02-20 18:32:17.244625,2017-02-20 18:32:17.244625,
2121,PEX -  Waste Water Treatment (7181-600913),2017-02-20 18:32:17.580659,2017-02-20 18:32:17.580659,
2122,PEX -  Laboratory & QA (7181-600915),2017-02-20 18:32:17.917693,2017-02-20 18:32:17.917693,
2123,PEX -  Crushing Extraction L1 (7181-600899),2017-02-20 18:32:18.250726,2017-02-20 18:32:18.250726,
2124,PEX -  Entrance Gate PE (7181-600919),2017-02-20 18:32:18.574758,2017-02-20 18:32:18.574758,
2125,PEX -  Crude Oil Storage (7181-600908),2017-02-20 18:32:18.89479,2017-02-20 18:32:18.89479,
2126,PEX -  Industrial General PEX (7181-600916),2017-02-20 18:32:19.214822,2017-02-20 18:32:19.214822,
2127,PEX -  Commercial Dept (7181-600896),2017-02-20 18:32:19.543855,2017-02-20 18:32:19.543855,
2128,PEX -  Crushing Extraction L2 (7181-600901),2017-02-20 18:32:19.880889,2017-02-20 18:32:19.880889,
2129,PEX-Procurement (7181-601408),2017-02-20 18:32:20.208922,2017-02-20 18:32:20.208922,
2130,PEX -  Energy Steam (7181-600902),2017-02-20 18:32:20.528954,2017-02-20 18:32:20.528954,
2131,PEX -  Seeds Storage(production) (7181-600907),2017-02-20 18:32:20.853986,2017-02-20 18:32:20.853986,
2132,PEX -  Crushing Preparation L2 (7181-600900),2017-02-20 18:32:21.18802,2017-02-20 18:32:21.18802,
2133,PEX -  Meal Storage (7181-600909),2017-02-20 18:32:21.519053,2017-02-20 18:32:21.519053,
2134,PEX -  Crushing Dehulling L1 (7181-600897),2017-02-20 18:32:21.848086,2017-02-20 18:32:21.848086,
2135,PEX -  Crushing Preparation L1 (7181-600898),2017-02-20 18:32:22.185119,2017-02-20 18:32:22.185119,
2136,JKT-SEA-OTH-SELL (3100-502685),2017-02-20 18:32:22.507152,2017-02-20 18:32:22.507152,
2137,JKT-INDon Oils Tradi (3100-502686),2017-02-20 18:32:22.842185,2017-02-20 18:32:22.842185,
2138,JKT-INDon O/P Tradin (3100-502690),2017-02-20 18:32:23.161217,2017-02-20 18:32:23.161217,
2139,G&A Rost Port (7229-600419),2017-02-20 18:32:23.48625,2017-02-20 18:32:23.48625,
2140,Operations Rost P (7229-600418),2017-02-20 18:32:23.803281,2017-02-20 18:32:23.803281,
2141,503237,2017-02-20 18:32:24.126314,2017-02-20 18:32:24.126314,
2142,503175,2017-02-20 18:32:24.456347,2017-02-20 18:32:24.456347,
2143,502372,2017-02-20 18:32:24.780379,2017-02-20 18:32:24.780379,
2144,502371,2017-02-20 18:32:25.101411,2017-02-20 18:32:25.101411,
2145,503175,2017-02-20 18:32:25.470448,2017-02-20 18:32:25.470448,
2146,500037,2017-02-20 18:32:25.797481,2017-02-20 18:32:25.797481,
2147,,2017-02-20 18:32:26.126514,2017-02-20 18:32:26.126514,
2148,502379,2017-02-20 18:32:26.461547,2017-02-20 18:32:26.461547,
2149,502370,2017-02-20 18:32:26.79058,2017-02-20 18:32:26.79058,
2150,503235,2017-02-20 18:32:27.123613,2017-02-20 18:32:27.123613,
2151,503134,2017-02-20 18:32:27.444645,2017-02-20 18:32:27.444645,
2152,503237,2017-02-20 18:32:27.773678,2017-02-20 18:32:27.773678,
2153,503178,2017-02-20 18:32:28.103711,2017-02-20 18:32:28.103711,
2154,504776,2017-02-20 18:32:28.444745,2017-02-20 18:32:28.444745,
2155,503177,2017-02-20 18:32:28.78878,2017-02-20 18:32:28.78878,
2156,504734,2017-02-20 18:32:29.140815,2017-02-20 18:32:29.140815,
2157,123456,2017-02-20 18:32:29.465847,2017-02-20 18:32:29.465847,
2158,999999,2017-02-20 18:32:29.783879,2017-02-20 18:32:29.783879,
2159,504738 (1604_504738),2017-02-20 18:32:30.106912,2017-02-20 18:32:30.106912,
2160,502372 (1604_502372),2017-02-20 18:32:30.450946,2017-02-20 18:32:30.450946,
2161,503223 (1604_503223),2017-02-20 18:32:30.773978,2017-02-20 18:32:30.773978,
2162,503235 (1604_503235),2017-02-20 18:32:31.114012,2017-02-20 18:32:31.114012,
2163,504778 (1604_504778),2017-02-20 18:32:31.440045,2017-02-20 18:32:31.440045,
2164,504734 (1604_504734),2017-02-20 18:32:31.770078,2017-02-20 18:32:31.770078,
2165,No Cost Center (NO_COSTCENTER),2017-02-20 18:32:32.104111,2017-02-20 18:32:32.104111,
2166,503237 (1604_503237),2017-02-20 18:32:32.430144,2017-02-20 18:32:32.430144,
2167,504776 (1604_504776),2017-02-20 18:32:33.078209,2017-02-20 18:32:33.078209,
2168,502379 (1604_502379),2017-02-20 18:32:33.405241,2017-02-20 18:32:33.405241,
2169,504351 (1604_504351),2017-02-20 18:32:33.730274,2017-02-20 18:32:33.730274,
2170,502371 (1604_502371),2017-02-20 18:32:34.060307,2017-02-20 18:32:34.060307,
2171,502375 (1604_502375),2017-02-20 18:32:34.386339,2017-02-20 18:32:34.386339,
2172,503177 (1604_503177),2017-02-20 18:32:34.709372,2017-02-20 18:32:34.709372,
2173,503178 (1604_503178),2017-02-20 18:32:35.059407,2017-02-20 18:32:35.059407,
2174,502370 (1604_502370),2017-02-20 18:32:35.416442,2017-02-20 18:32:35.416442,
2175,503134 (1604_503134),2017-02-20 18:32:35.739475,2017-02-20 18:32:35.739475,
2176,504780 (1604_504780),2017-02-20 18:32:36.082509,2017-02-20 18:32:36.082509,
2177,504761 (1604_504761),2017-02-20 18:32:36.410542,2017-02-20 18:32:36.410542,
2178,503132 (1604_503132),2017-02-20 18:32:36.748576,2017-02-20 18:32:36.748576,
2179,503173 (1604_503173),2017-02-20 18:32:37.065607,2017-02-20 18:32:37.065607,
2180,504736 (1604_504736),2017-02-20 18:32:37.400641,2017-02-20 18:32:37.400641,
2181,21-A013 (1606_21-A013),2017-02-20 18:32:37.728674,2017-02-20 18:32:37.728674,
2182,21-I001 (1606_21-I001),2017-02-20 18:32:38.080709,2017-02-20 18:32:38.080709,
2183,21-A005 (1606_21-A005),2017-02-20 18:32:38.418743,2017-02-20 18:32:38.418743,
2184,25-A013 (1606_25-A013),2017-02-20 18:32:38.747776,2017-02-20 18:32:38.747776,
2185,38-A009 (1606_38-A009),2017-02-20 18:32:39.09081,2017-02-20 18:32:39.09081,
2186,23-A013 (1606_23-A013),2017-02-20 18:32:39.410842,2017-02-20 18:32:39.410842,
2187,23-D007 (1606_23-D007),2017-02-20 18:32:39.738875,2017-02-20 18:32:39.738875,
2188,24-I016 (1606_24-I016),2017-02-20 18:32:40.057907,2017-02-20 18:32:40.057907,
2189,24-A013 (1606_24-A013),2017-02-20 18:32:40.385939,2017-02-20 18:32:40.385939,
2190,24-I001 (1606_24-I001),2017-02-20 18:32:40.820983,2017-02-20 18:32:40.820983,
2191,24-D002 (1606_24-D002),2017-02-20 18:32:41.148016,2017-02-20 18:32:41.148016,
2192,24-A012 (1606_24-A012),2017-02-20 18:32:41.470048,2017-02-20 18:32:41.470048,
2193,24-I015 (1606_24-I015),2017-02-20 18:32:41.79208,2017-02-20 18:32:41.79208,
2194,24-D007 (1606_24-D007),2017-02-20 18:32:42.126113,2017-02-20 18:32:42.126113,
2195,24-A004 (1606_24-A004),2017-02-20 18:32:42.452146,2017-02-20 18:32:42.452146,
2196,23-I001 (1606_23-I001),2017-02-20 18:32:42.772178,2017-02-20 18:32:42.772178,
2197,24-A005 (1606_24-A005),2017-02-20 18:32:43.08821,2017-02-20 18:32:43.08821,
2198,24-I006 (1606_24-I006),2017-02-20 18:32:43.425243,2017-02-20 18:32:43.425243,
2199,21-A012 (1606_21-A012),2017-02-20 18:32:43.749276,2017-02-20 18:32:43.749276,
2200,24-I017 (1606_24-I017),2017-02-20 18:32:44.074308,2017-02-20 18:32:44.074308,
2201,39-A009 (1606_39-A009),2017-02-20 18:32:44.404341,2017-02-20 18:32:44.404341,
2202,39-A005 (1606_39-A005),2017-02-20 18:32:44.731374,2017-02-20 18:32:44.731374,
2203,21-A009 (1606_21-A009),2017-02-20 18:32:45.052406,2017-02-20 18:32:45.052406,
2204,23-A009 (1606_23-A009),2017-02-20 18:32:45.373438,2017-02-20 18:32:45.373438,
2205,22-A005 (1606_22-A005),2017-02-20 18:32:45.722473,2017-02-20 18:32:45.722473,
2206,22-D001 (1606_22-D001),2017-02-20 18:32:46.064507,2017-02-20 18:32:46.064507,
2207,22-A013 (1606_22-A013),2017-02-20 18:32:46.402541,2017-02-20 18:32:46.402541,
2208,22-I006 (1606_22-I006),2017-02-20 18:32:46.731574,2017-02-20 18:32:46.731574,
2209,22-D002 (1606_22-D002),2017-02-20 18:32:47.069608,2017-02-20 18:32:47.069608,
2210,22-I016 (1606_22-I016),2017-02-20 18:32:47.399641,2017-02-20 18:32:47.399641,
2211,22-I002 (1606_22-I002),2017-02-20 18:32:47.724673,2017-02-20 18:32:47.724673,
2212,23-A004 (1606_23-A004),2017-02-20 18:32:48.061707,2017-02-20 18:32:48.061707,
2213,22-I001 (1606_22-I001),2017-02-20 18:32:48.452746,2017-02-20 18:32:48.452746,
2214,22-I015 (1606_22-I015),2017-02-20 18:32:48.774778,2017-02-20 18:32:48.774778,
