id,regulator_id,section_reference,section,section_link,subsection,rule_reference,name,rule_link,created_at,updated_at
190,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING QUALIFICATIONS AND REGULATIONS,511,QUALIFIED TRADERS AND BROKERS,,2016-09-06 18:07:05.814482,2016-09-06 18:07:05.814482
191,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REPORTING INFRACTIONS,512.A.,General,,2016-09-06 18:07:05.830484,2016-09-06 18:07:05.830484
192,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REPORTING INFRACTIONS,512.B.,Sanctions,,2016-09-06 18:07:05.849486,2016-09-06 18:07:05.849486
193,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REPORTING INFRACTIONS,512.C.,"Hearings and Appeals 513.CONDUCT, APPAREL AND BADGES",,2016-09-06 18:07:05.877489,2016-09-06 18:07:05.877489
194,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING INFRACTIONS,514,TRADING INFRACTIONS,,2016-09-06 18:07:05.894490,2016-09-06 18:07:05.894490
195,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING INFRACTIONS,514.A.,Definition,,2016-09-06 18:07:05.910492,2016-09-06 18:07:05.910492
196,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,,2016-09-06 18:07:05.926494,2016-09-06 18:07:05.926494
197,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515.A.,Definitions,,2016-09-06 18:07:05.942495,2016-09-06 18:07:05.942495
198,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515.B.,Registration Requirements,,2016-09-06 18:07:05.963497,2016-09-06 18:07:05.963497
199,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515.C.,Prohibitions,,2016-09-06 18:07:05.980499,2016-09-06 18:07:05.980499
200,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515.D.,[RESERVED],,2016-09-06 18:07:06.007502,2016-09-06 18:07:06.007502
201,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515.E.,Intra-Association Trading,,2016-09-06 18:07:06.028504,2016-09-06 18:07:06.028504
202,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,REGISTRATION AND IDENTIFICATION OF BROKER ASSOCIATIONS,515.F.,Broker Association Enforcement Program 516.ERROR ACCOUNTS,,2016-09-06 18:07:06.045506,2016-09-06 18:07:06.045506
203,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,520,TRADING CONFINED TO EXCHANGE FACILITIES,,2016-09-06 18:07:06.065508,2016-09-06 18:07:06.065508
204,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,521,REQUIREMENTS FOR OPEN OUTCRY TRADES,,2016-09-06 18:07:06.085510,2016-09-06 18:07:06.085510
205,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,522,ACCEPTANCE OF BIDS AND OFFERS,,2016-09-06 18:07:06.107512,2016-09-06 18:07:06.107512
206,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,523,ALL-OR-NONE TRANSACTIONS,,2016-09-06 18:07:06.126514,2016-09-06 18:07:06.126514
207,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,524,TRADING AT SETTLEMENT (“TAS”) TRANSACTIONS,,2016-09-06 18:07:06.144515,2016-09-06 18:07:06.144515
208,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,525,[RESERVED],,2016-09-06 18:07:06.162517,2016-09-06 18:07:06.162517
209,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,526,BLOCK TRADES,,2016-09-06 18:07:06.180519,2016-09-06 18:07:06.180519
210,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,527,"OUTTRADES, ERRORS AND MISHANDLING OF ORDERS",,2016-09-06 18:07:06.197521,2016-09-06 18:07:06.197521
211,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,527.A.,Outtrades Discovered During a Regular Trading Hours Trading Session,,2016-09-06 18:07:06.213522,2016-09-06 18:07:06.213522
212,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,527.B.,Outtrades Discovered After a Regular Trading Hours Trading Session,,2016-09-06 18:07:06.230524,2016-09-06 18:07:06.230524
213,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,527.C.,Outtrades Resolution,,2016-09-06 18:07:06.245526,2016-09-06 18:07:06.245526
214,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,527.D.,Errors and Mishandling of Orders,,2016-09-06 18:07:06.259527,2016-09-06 18:07:06.259527
215,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,528,PRICE REPORTING,,2016-09-06 18:07:06.478549,2016-09-06 18:07:06.478549
216,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,532,DISCLOSING ORDERS PROHIBITED,,2016-09-06 18:07:06.553556,2016-09-06 18:07:06.553556
217,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,533,SIMULTANEOUS BUY AND SELL ORDERS FOR DIFFERENT BENEFICIAL OWNERS,,2016-09-06 18:07:06.572558,2016-09-06 18:07:06.572558
218,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,534,WASH TRADES PROHIBITED,,2016-09-06 18:07:06.592560,2016-09-06 18:07:06.592560
219,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,535,RESPONSIBILITY OF FLOOR TRADERS AND FLOOR BROKERS,,2016-09-06 18:07:06.615563,2016-09-06 18:07:06.615563
220,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536," RECORDKEEPING REQUIREMENTS FOR PIT, GLOBEX, AND NEGOTIATED TRADES",,2016-09-06 18:07:06.694570,2016-09-06 18:07:06.694570
221,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.A.,General Requirements for Open Outcry Pit Trades,,2016-09-06 18:07:06.714572,2016-09-06 18:07:06.714572
222,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.B.,Globex Order Entry,,2016-09-06 18:07:06.784579,2016-09-06 18:07:06.784579
223,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.C.,Bunched Orders and Orders Eligible for Post Execution Allocation,,2016-09-06 18:07:06.810582,2016-09-06 18:07:06.810582
224,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.D.,Customer Type Indicator (CTI) Codes,,2016-09-06 18:07:06.829584,2016-09-06 18:07:06.829584
225,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.E.,Negotiated Trades,,2016-09-06 18:07:06.851586,2016-09-06 18:07:06.851586
226,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.F.,CTR Enforcement Program and Sanction Schedule,,2016-09-06 18:07:06.878589,2016-09-06 18:07:06.878589
227,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.G.,Telephone Recordings,,2016-09-06 18:07:06.899591,2016-09-06 18:07:06.899591
228,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,536.H.,Retention of Records,,2016-09-06 18:07:06.926594,2016-09-06 18:07:06.926594
229,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,537,DATA SUBMITTED TO THE EXCHANGE,,2016-09-06 18:07:06.947596,2016-09-06 18:07:06.947596
230,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538,EXCHANGE FOR RELATED POSITIONS,,2016-09-06 18:07:06.969598,2016-09-06 18:07:06.969598
231,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.A.,Parties to an EFRP,,2016-09-06 18:07:06.993600,2016-09-06 18:07:06.993600
232,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.B.,Independently Controlled Accounts,,2016-09-06 18:07:07.016603,2016-09-06 18:07:07.016603
233,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.C.,Related Position,,2016-09-06 18:07:07.042605,2016-09-06 18:07:07.042605
234,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.D.,"EFPs in Connection with Inventory Financing of Storable, Non",,2016-09-06 18:07:07.063607,2016-09-06 18:07:07.063607
235,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.E.,Quantity Equivalence,,2016-09-06 18:07:07.084609,2016-09-06 18:07:07.084609
236,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.F.,Prices and Price Increments,,2016-09-06 18:07:07.103611,2016-09-06 18:07:07.103611
237,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.G.,EFRPs Following the Termination of Trading in Exchange Contracts,,2016-09-06 18:07:07.134614,2016-09-06 18:07:07.134614
238,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.H.,Recordkeeping,,2016-09-06 18:07:07.158617,2016-09-06 18:07:07.158617
239,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.I.  ,Submission to the Clearing House,,2016-09-06 18:07:07.175619,2016-09-06 18:07:07.175619
240,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.J. ,EFRP Volumes Required to be Reported with Daily Large Trader Positions,,2016-09-06 18:07:07.199621,2016-09-06 18:07:07.199621
241,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,538.K.,Immediately Offsetting EFPs in Foreign Currency Futures,,2016-09-06 18:07:07.221623,2016-09-06 18:07:07.221623
242,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,539,"PREARRANGED, PRE-NEGOTIATED AND NONCOMPETITIVE TRADES PROHIBITED",,2016-09-06 18:07:07.241625,2016-09-06 18:07:07.241625
243,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,539.A.,General Prohibition,,2016-09-06 18:07:07.258627,2016-09-06 18:07:07.258627
244,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,539.B.,Exceptions,,2016-09-06 18:07:07.281629,2016-09-06 18:07:07.281629
245,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,539.C.,Pre-Execution Communications Regarding Globex Trades,,2016-09-06 18:07:07.300631,2016-09-06 18:07:07.300631
246,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,542,SIMULTANEOUS SPREAD AND COMBINATION TRANSACTIONS,,2016-09-06 18:07:07.317633,2016-09-06 18:07:07.317633
247,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,559,POSITION LIMITS AND EXEMPTIONS,,2016-09-06 18:07:07.336635,2016-09-06 18:07:07.336635
248,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,559A,Bona Fide Hedging Positions,,2016-09-06 18:07:07.361637,2016-09-06 18:07:07.361637
249,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,559B,Risk Management Positions,,2016-09-06 18:07:07.385640,2016-09-06 18:07:07.385640
250,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,559C,Arbitrage and Spread Positions,,2016-09-06 18:07:07.407642,2016-09-06 18:07:07.407642
251,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,559D,Aggregation of Positions,,2016-09-06 18:07:07.428644,2016-09-06 18:07:07.428644
252,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,559E,Limited Exceptions to Aggregation for Independently Controlled Positions,,2016-09-06 18:07:07.449646,2016-09-06 18:07:07.449646
253,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,560,POSITION ACCOUNTABILITY,,2016-09-06 18:07:07.473648,2016-09-06 18:07:07.473648
254,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,561,SUBMISSION OF LARGE TRADER POSITIONS AND VOLUME THRESHOLD ACCOUNTS,,2016-09-06 18:07:07.494650,2016-09-06 18:07:07.494650
255,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,561A,Large Trader Reporting,,2016-09-06 18:07:07.512652,2016-09-06 18:07:07.512652
256,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,561B,Volume Threshold Reporting,,2016-09-06 18:07:07.528654,2016-09-06 18:07:07.528654
257,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,561C,Obligations of Omnibus Accounts and Foreign Brokers,,2016-09-06 18:07:07.545656,2016-09-06 18:07:07.545656
258,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,562D,Reportable Levels,,2016-09-06 18:07:07.560657,2016-09-06 18:07:07.560657
259,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,562,POSITION LIMIT,,2016-09-06 18:07:07.576659,2016-09-06 18:07:07.576659
260,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588,TRADE CANCELLATIONS AND PRICE ADJUSTMENTS,,2016-09-06 18:07:07.592660,2016-09-06 18:07:07.592660
261,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.A,Global Command Center Authority Regarding Trade Cancellations and Price Adjustments,,2016-09-06 18:07:07.608662,2016-09-06 18:07:07.608662
262,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.B,Review of Trades,,2016-09-06 18:07:07.624663,2016-09-06 18:07:07.624663
263,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.C,Price Adjustments and Cancellations,,2016-09-06 18:07:07.640665,2016-09-06 18:07:07.640665
264,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.D,Alternative Resolution by Agreement of Parties,,2016-09-06 18:07:07.660667,2016-09-06 18:07:07.660667
265,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.E,Liability for Losses Resulting from Price Adjustments or Cancellations and Prohibition on Claims for Losses Arising From Error Trades Executed Within the Non-Reviewable Range,,2016-09-06 18:07:07.677669,2016-09-06 18:07:07.677669
266,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.F,Permissible Responses to Phantom Orders,,2016-09-06 18:07:07.694670,2016-09-06 18:07:07.694670
267,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.G,Schedule of Administrative Fees,,2016-09-06 18:07:07.710672,2016-09-06 18:07:07.710672
268,2,5,Trading Qualifications and Practices,http://www.cmegroup.com/rulebook/CBOT/I/5/5.pdf,TRADING PRACTICES,588.H,Globex Non-Reviewable Trading Ranges,,2016-09-06 18:07:07.726674,2016-09-06 18:07:07.726674
269,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,GENERAL,901,GENERAL REQUIREMENTS AND OBLIGATIONS,,2016-09-06 18:07:07.742675,2016-09-06 18:07:07.742675
270,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,GENERAL,902,CLEARING MEMBERSHIP ASSIGNMENT REQUIREMENTS,,2016-09-06 18:07:07.758677,2016-09-06 18:07:07.758677
271,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,GENERAL,903,RESPONSIBILITY FOR QUALIFIED MEMBERS,,2016-09-06 18:07:07.774678,2016-09-06 18:07:07.774678
272,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,GENERAL,904,FUNDS IN TRADING ACCOUNTS CARRIED BY CLEARING MEMBERS,,2016-09-06 18:07:07.790680,2016-09-06 18:07:07.790680
273,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,950,SUPERVISION,,2016-09-06 18:07:07.807682,2016-09-06 18:07:07.807682
274,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,951,DISCLOSURE REQUIREMENTS,,2016-09-06 18:07:07.824683,2016-09-06 18:07:07.824683
275,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,952,SALES COMMUNICATIONS,,2016-09-06 18:07:07.841685,2016-09-06 18:07:07.841685
276,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,953,PROMOTIONAL MATERIAL,,2016-09-06 18:07:07.857687,2016-09-06 18:07:07.857687
277,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,954,CUSTOMER COMPLAINTS,,2016-09-06 18:07:07.876689,2016-09-06 18:07:07.876689
278,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,955,ASSIGNMENT AND NOTIFICATION OF EXERCISE NOTICES,,2016-09-06 18:07:07.896691,2016-09-06 18:07:07.896691
279,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,SALES PRACTICES AND CUSTOMER PROTECTION,956,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",,2016-09-06 18:07:07.914692,2016-09-06 18:07:07.914692
280,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",956.A.,Requirements,,2016-09-06 18:07:07.931694,2016-09-06 18:07:07.931694
281,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",956.B.,Presumption of Authority,,2016-09-06 18:07:07.952696,2016-09-06 18:07:07.952696
282,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",956.C.,Supervision and Trading of Discretionary Trading Accounts,,2016-09-06 18:07:07.974698,2016-09-06 18:07:07.974698
283,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",956.D.,Position Limits,,2016-09-06 18:07:07.991700,2016-09-06 18:07:07.991700
284,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",956.E.,Exceptions,,2016-09-06 18:07:08.007702,2016-09-06 18:07:08.007702
285,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",957,CONFIRMATIONS TO CUSTOMERS,,2016-09-06 18:07:08.023703,2016-09-06 18:07:08.023703
286,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,"DISCRETIONARY, CONTROLLED AND MANAGED ACCOUNTS",958,"BRANCH OFFICES, GUARANTEED INTRODUCING BROKERS, AND ASSOCIATED PERSONS",,2016-09-06 18:07:08.040705,2016-09-06 18:07:08.040705
287,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,OMNIBUS AND CARRYING BROKER ACCOUNTS,960,OMNIBUS AND CARRYING BROKER ACCOUNTS,,2016-09-06 18:07:08.057707,2016-09-06 18:07:08.057707
288,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,970,FINANCIAL REQUIREMENTS,,2016-09-06 18:07:08.074708,2016-09-06 18:07:08.074708
289,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,972,REDUCTIONS IN CAPITAL,,2016-09-06 18:07:08.090710,2016-09-06 18:07:08.090710
290,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,974,FAILURE TO MEET MINIMUM FINANCIAL REQUIREMENTS,,2016-09-06 18:07:08.107712,2016-09-06 18:07:08.107712
291,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,975,EMERGENCY FINANCIAL CONDITIONS,,2016-09-06 18:07:08.123713,2016-09-06 18:07:08.123713
292,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,976,SUSPENSION OF CLEARING MEMBERS,,2016-09-06 18:07:08.140715,2016-09-06 18:07:08.140715
293,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,977,SUSPENSION OF OFFICERS OR PARTNERS,,2016-09-06 18:07:08.156717,2016-09-06 18:07:08.156717
294,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,978,OPEN TRADES OF SUSPENDED CLEARING MEMBERS,,2016-09-06 18:07:08.175719,2016-09-06 18:07:08.175719
295,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,FINANCIAL REQUIREMENTS AND FINANCIAL EMERGENCIES,979,SUSPENDED OR EXPELLED CLEARING MEMBERS,,2016-09-06 18:07:08.190720,2016-09-06 18:07:08.190720
296,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,RECORDS AND REPORTS,980,REQUIRED RECORDS AND REPORTS,,2016-09-06 18:07:08.206722,2016-09-06 18:07:08.206722
297,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,RECORDS AND REPORTS,981,ANTI-MONEY LAUNDERING AND ECONOMIC SANCTIONS COMPLIANCE,,2016-09-06 18:07:08.222723,2016-09-06 18:07:08.222723
298,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,RECORDS AND REPORTS,982,RISK MANAGEMENT,,2016-09-06 18:07:08.239725,2016-09-06 18:07:08.239725
299,2,9,Clearing Members,http://www.cmegroup.com/rulebook/CBOT/I/9/9.pdf,RECORDS AND REPORTS,983,DISASTER RECOVERY AND BUSINESS CONTINUITY,,2016-09-06 18:07:08.259727,2016-09-06 18:07:08.259727
300,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CLEARING HOUSE,700.00.,Futures And Options Contracts: Clearing Of,,2016-09-06 18:07:08.276729,2016-09-06 18:07:08.276729
301,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CLEARING HOUSE,701.00.,Clearing House: Substitution Of,,2016-09-06 18:07:08.293730,2016-09-06 18:07:08.293730
302,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CLEARING HOUSE,702.00.,Clearing House: Substitutions For,,2016-09-06 18:07:08.310732,2016-09-06 18:07:08.310732
303,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CLEARING HOUSE,703.00.,Clearing House: Offsets,,2016-09-06 18:07:08.327734,2016-09-06 18:07:08.327734
304,6,CHAPTER 7,FUTURES AND OPTIONS TRADING,,CLEARING HOUSE,704.00.,Give-Ups,,2016-09-06 18:07:08.344735,2016-09-06 18:07:08.344735
